,codigo_tse,uf,nome_municipio,capital,codigo_ibge
1005,94315,GO,JARAGUÁ,0,5211800
1006,94331,GO,JATAÍ,0,5211909
1007,94358,GO,JAUPACI,0,5212006
1008,92983,GO,JESÚPOLIS,0,5212055
1009,94374,GO,JOVIÂNIA,0,5212105
1010,94390,GO,JUSSARA,0,5212204
1011,93602,GO,LAGOA SANTA,0,5212253
1012,94439,GO,LEOPOLDO DE BULHÕES,0,5212303
1013,94455,GO,LUZIÂNIA,0,5212501
1014,94471,GO,MAIRIPOTABA,0,5212600
1015,94498,GO,MAMBAÍ,0,5212709
1016,94510,GO,MARA ROSA,0,5212808
1017,94536,GO,MARZAGÃO,0,5212907
1018,92320,GO,MATRINCHÃ,0,5212956
1019,94579,GO,MAURILÂNDIA,0,5213004
1020,92347,GO,MIMOSO DE GOIÁS,0,5213053
1021,96474,GO,MINAÇU,0,5213087
1022,94595,GO,MINEIROS,0,5213103
1023,94650,GO,MOIPORÁ,0,5213400
1024,94676,GO,MONTE ALEGRE DE GOIÁS,0,5213509
1025,94714,GO,MONTES CLAROS DE GOIÁS,0,5213707
1026,92363,GO,MONTIVIDIU,0,5213756
1027,93181,GO,MONTIVIDIU DO NORTE,0,5213772
1028,94730,GO,MORRINHOS,0,5213806
1029,92169,GO,MORRO AGUDO DE GOIÁS,0,5213855
1030,94757,GO,MOSSÂMEDES,0,5213905
1031,94773,GO,MOZARLÂNDIA,0,5214002
1032,96512,GO,MUNDO NOVO,0,5214051
1033,94790,GO,MUTUNÓPOLIS,0,5214101
1034,94854,GO,NAZÁRIO,0,5214408
1035,94870,GO,NERÓPOLIS,0,5214507
1036,94897,GO,NIQUELÂNDIA,0,5214606
1037,94919,GO,NOVA AMÉRICA,0,5214705
1038,94935,GO,NOVA AURORA,0,5214804
1039,96539,GO,NOVA CRIXÁS,0,5214838
1040,96555,GO,NOVA GLÓRIA,0,5214861
1041,93084,GO,NOVA IGUAÇU DE GOIÁS,0,5214879
1042,94951,GO,NOVA ROMA,0,5214903
1043,94978,GO,NOVA VENEZA,0,5215009
1044,95010,GO,NOVO BRASIL,0,5215207
1045,93327,GO,NOVO GAMA,0,5215231
1046,92444,GO,NOVO PLANALTO,0,5215256
1047,95036,GO,ORIZONA,0,5215306
1048,95052,GO,OURO VERDE DE GOIÁS,0,5215405
1049,95079,GO,OUVIDOR,0,5215504
1050,95095,GO,PADRE BERNARDO,0,5215603
1051,92460,GO,PALESTINA DE GOIÁS,0,5215652
1052,95117,GO,PALMEIRAS DE GOIÁS,0,5215702
1053,95133,GO,PALMELO,0,5215801
1054,95150,GO,PALMINÓPOLIS,0,5215900
1055,95176,GO,PANAMÁ,0,5216007
1056,94552,GO,PARANAIGUARA,0,5216304
1057,95230,GO,PARAÚNA,0,5216403
1058,93068,GO,PEROLÂNDIA,0,5216452
1059,95311,GO,PETROLINA DE GOIÁS,0,5216809
1060,95354,GO,PILAR DE GOIÁS,0,5216908
1061,95397,GO,PIRACANJUBA,0,5217104
1062,95419,GO,PIRANHAS,0,5217203
1063,95435,GO,PIRENÓPOLIS,0,5217302
1064,95451,GO,PIRES DO RIO,0,5217401
1065,95958,GO,PLANALTINA,0,5217609
1066,95494,GO,PONTALINA,0,5217708
1067,95559,GO,PORANGATU,0,5218003
1068,93424,GO,PORTEIRÃO,0,5218052
1069,95575,GO,PORTELÂNDIA,0,5218102
1070,95613,GO,POSSE,0,5218300
1071,93041,GO,PROFESSOR JAMIL,0,5218391
1072,95630,GO,QUIRINÓPOLIS,0,5218508
1073,95656,GO,RIALMA,0,5218607
1074,95672,GO,RIANÁPOLIS,0,5218706
1075,92827,GO,RIO QUENTE,0,5218789
1076,95710,GO,RIO VERDE,0,5218805
1077,95737,GO,RUBIATABA,0,5218904
1078,95753,GO,SANCLERLÂNDIA,0,5219001
1079,95770,GO,SANTA BÁRBARA DE GOIÁS,0,5219100
1080,95796,GO,SANTA CRUZ DE GOIÁS,0,5219209
1081,92568,GO,SANTA FÉ DE GOIÁS,0,5219258
1082,95818,GO,SANTA HELENA DE GOIÁS,0,5219308
1083,96890,GO,SANTA ISABEL,0,5219357
1084,95834,GO,SANTA RITA DO ARAGUAIA,0,5219407
1085,93440,GO,SANTA RITA DO NOVO DESTINO,0,5219456
1086,95850,GO,SANTA ROSA DE GOIÁS,0,5219506
1087,95877,GO,SANTA TEREZA DE GOIÁS,0,5219605
1088,95893,GO,SANTA TEREZINHA DE GOIÁS,0,5219704
1089,93203,GO,SANTO ANTÔNIO DA BARRA,0,5219712
1090,92908,GO,SANTO ANTÔNIO DE GOIÁS,0,5219738
1091,96776,GO,SANTO ANTÔNIO DO DESCOBERTO,0,5219753
1092,92703,GO,SENADOR CANEDO,0,5220454
1093,96075,GO,SERRANÓPOLIS,0,5220504
1094,96091,GO,SILVÂNIA,0,5220603
1095,92720,GO,SIMOLÂNDIA,0,5220686
1096,95915,GO,SÃO DOMINGOS,0,5219803
1097,95931,GO,SÃO FRANCISCO DE GOIÁS,0,5219902
1098,95974,GO,SÃO JOÃO D'ALIANÇA,0,5220009
1099,92622,GO,SÃO JOÃO DA PARAÚNA,0,5220058
1100,92649,GO,SÃO LUIZ DO NORTE,0,5220157
1101,95990,GO,SÃO LUÍS DE MONTES BELOS,0,5220108
1102,96016,GO,SÃO MIGUEL DO ARAGUAIA,0,5220207
1103,92665,GO,SÃO MIGUEL DO PASSA QUATRO,0,5220264
1104,93483,GO,SÃO PATRÍCIO,0,5220280
1105,96059,GO,SÃO SIMÃO,0,5220405
1106,96113,GO,SÍTIO D'ABADIA,0,5220702
1107,96172,GO,TAQUARAL DE GOIÁS,0,5221007
1108,92762,GO,TERESINA DE GOIÁS,0,5221080
1109,93220,GO,TEREZÓPOLIS DE GOIÁS,0,5221197
1110,96253,GO,TRINDADE,0,5221403
1111,92789,GO,TROMBAS,0,5221452
1112,96237,GO,TRÊS RANCHOS,0,5221304
1113,92800,GO,TURVELÂNDIA,0,5221551
1114,96318,GO,TURVÂNIA,0,5221502
1115,93246,GO,UIRAPURU,0,5221577
1116,96350,GO,URUANA,0,5221700
1117,96334,GO,URUAÇU,0,5221601
1118,96377,GO,URUTAÍ,0,5221809
1119,93300,GO,VALPARAÍSO DE GOIÁS,0,5221858
1120,96393,GO,VARJÃO,0,5221908
1121,96415,GO,VIANÓPOLIS,0,5222005
1122,96571,GO,VICENTINÓPOLIS,0,5222054
1123,93289,GO,VILA BOA,0,5222203
1124,93505,GO,VILA PROPÍCIO,0,5222302
1125,96938,GO,ÁGUA FRIA DE GOIÁS,0,5200175
1126,92037,GO,ÁGUA LIMPA,0,5200209
1127,93343,GO,ÁGUAS LINDAS DE GOIÁS,0,5200258
1128,7013,MA,AFONSO CUNHA,0,2100105
1129,7030,MA,ALCÂNTARA,0,2100204
1130,7056,MA,ALDEIAS ALTAS,0,2100303
1131,7072,MA,ALTAMIRA DO MARANHÃO,0,2100402
1132,7021,MA,ALTO ALEGRE DO MARANHÃO,0,2100436
1133,7048,MA,ALTO ALEGRE DO PINDARÉ,0,2100477
1134,7099,MA,ALTO PARNAÍBA,0,2100501
1135,7080,MA,AMAPÁ DO MARANHÃO,0,2100550
1136,7110,MA,AMARANTE DO MARANHÃO,0,2100600
1137,7137,MA,ANAJATUBA,0,2100709
1138,7153,MA,ANAPURUS,0,2100808
1139,7064,MA,APICUM-AÇU,0,2100832
1140,7102,MA,ARAGUANÃ,0,2100873
1141,7170,MA,ARAIOSES,0,2100907
1142,9679,MA,ARAME,0,2100956
1143,7196,MA,ARARI,0,2101004
1144,7218,MA,AXIXÁ,0,2101103
1145,9610,MA,AÇAILÂNDIA,0,2100055
1146,7234,MA,BACABAL,0,2101202
1147,7129,MA,BACABEIRA,0,2101251
1148,7250,MA,BACURI,0,2101301
1149,7145,MA,BACURITUBA,0,2101350
1150,7277,MA,BALSAS,0,2101400
1151,7315,MA,BARRA DO CORDA,0,2101608
1152,7331,MA,BARREIRINHAS,0,2101707
1153,7293,MA,BARÃO DE GRAJAÚ,0,2101509
1154,7188,MA,BELA VISTA DO MARANHÃO,0,2101772
1155,7161,MA,BELÁGUA,0,2101731
1156,7358,MA,BENEDITO LEITE,0,2101806
1157,7374,MA,BEQUIMÃO,0,2101905
1158,7200,MA,BERNARDO DO MEARIM,0,2101939
1159,7323,MA,BOA VISTA DO GURUPI,0,2101970
1160,9555,MA,BOM JARDIM,0,2102002
1161,7269,MA,BOM JESUS DAS SELVAS,0,2102036
1162,7285,MA,BOM LUGAR,0,2102077
1163,7390,MA,BREJO,0,2102101
1164,7307,MA,BREJO DE AREIA,0,2102150
1165,7412,MA,BURITI,0,2102200
1166,7439,MA,BURITI BRAVO,0,2102309
1167,7340,MA,BURITICUPU,0,2102325
1168,7366,MA,BURITIRANA,0,2102358
1169,7226,MA,CACHOEIRA GRANDE,0,2102374
1170,7455,MA,CAJAPIÓ,0,2102408
1171,7471,MA,CAJARI,0,2102507
1172,7382,MA,CAMPESTRE DO MARANHÃO,0,2102556
1173,7510,MA,CANTANHEDE,0,2102705
1174,7404,MA,CAPINZAL DO NORTE,0,2102754
1175,7536,MA,CAROLINA,0,2102804
1176,7552,MA,CARUTAPERA,0,2102903
1177,7579,MA,CAXIAS,0,2103000
1178,7595,MA,CEDRAL,0,2103109
1179,7420,MA,CENTRAL DO MARANHÃO,0,2103125
1180,7447,MA,CENTRO DO GUILHERME,0,2103158
1181,7463,MA,CENTRO NOVO DO MARANHÃO,0,2103174
1182,7617,MA,CHAPADINHA,0,2103208
1183,7480,MA,CIDELÂNDIA,0,2103257
1184,7633,MA,CODÓ,0,2103307
1185,7650,MA,COELHO NETO,0,2103406
1186,7676,MA,COLINAS,0,2103505
1187,7501,MA,CONCEIÇÃO DO LAGO-AÇU,0,2103554
1188,7692,MA,COROATÁ,0,2103604
1189,7714,MA,CURURUPU,0,2103703
1190,7498,MA,CÂNDIDO MENDES,0,2102606
1191,7242,MA,DAVINÓPOLIS,0,2103752
1192,7730,MA,DOM PEDRO,0,2103802
1193,7757,MA,DUQUE BACELAR,0,2103901
1194,7773,MA,ESPERANTINÓPOLIS,0,2104008
1195,9636,MA,ESTREITO,0,2104057
1196,7528,MA,FEIRA NOVA DO MARANHÃO,0,2104073
1197,7544,MA,FERNANDO FALCÃO,0,2104081
1198,7560,MA,FORMOSA DA SERRA NEGRA,0,2104099
1199,7790,MA,FORTALEZA DOS NOGUEIRAS,0,2104107
1200,7811,MA,FORTUNA,0,2104206
1201,7838,MA,GODOFREDO VIANA,0,2104305
1202,7854,MA,GONÇALVES DIAS,0,2104404
1203,7870,MA,GOVERNADOR ARCHER,0,2104503
1204,7609,MA,GOVERNADOR EDISON LOBÃO,0,2104552
1205,7897,MA,GOVERNADOR EUGÊNIO BARROS,0,2104602
1206,7625,MA,GOVERNADOR LUIZ ROCHA,0,2104628
1207,7641,MA,GOVERNADOR NEWTON BELLO,0,2104651
1208,7668,MA,GOVERNADOR NUNES FREIRE,0,2104677
1209,7935,MA,GRAJAÚ,0,2104800
1210,7919,MA,GRAÇA ARANHA,0,2104701
1211,7951,MA,GUIMARÃES,0,2104909
1212,7978,MA,HUMBERTO DE CAMPOS,0,2105005
1213,7994,MA,ICATU,0,2105104
1214,7684,MA,IGARAPÉ DO MEIO,0,2105153
1215,8010,MA,IGARAPÉ GRANDE,0,2105203
1216,8036,MA,IMPERATRIZ,0,2105302
1217,7706,MA,ITAIPAVA DO GRAJAÚ,0,2105351
1218,8079,MA,ITAPECURU MIRIM,0,2105401
1219,7722,MA,ITINGA DO MARANHÃO,0,2105427
1220,7749,MA,JATOBÁ,0,2105450
1221,7765,MA,JENIPAPO DOS VIEIRAS,0,2105476
1222,8117,MA,JOSELÂNDIA,0,2105609
1223,8095,MA,JOÃO LISBOA,0,2105500
1224,7781,MA,JUNCO DO MARANHÃO,0,2105658
1225,8133,MA,LAGO DA PEDRA,0,2105708
1226,8150,MA,LAGO DO JUNCO,0,2105807
1227,7803,MA,LAGO DOS RODRIGUES,0,2105948
1228,8176,MA,LAGO VERDE,0,2105906
1229,7820,MA,LAGOA DO MATO,0,2105922
1230,7846,MA,LAGOA GRANDE DO MARANHÃO,0,2105963
1231,7862,MA,LAJEADO NOVO,0,2105989
1232,8192,MA,LIMA CAMPOS,0,2106003
1233,8214,MA,LORETO,0,2106102
1234,8230,MA,LUÍS DOMINGUES,0,2106201
1235,8257,MA,MAGALHÃES DE ALMEIDA,0,2106300
1236,7889,MA,MARACAÇUMÉ,0,2106326
1237,7900,MA,MARAJÁ DO SENA,0,2106359
1238,7927,MA,MARANHÃOZINHO,0,2106375
1239,8273,MA,MATA ROMA,0,2106409
1240,8290,MA,MATINHA,0,2106508
1241,8311,MA,MATÕES,0,2106607
1242,7943,MA,MATÕES DO NORTE,0,2106631
1243,7960,MA,MILAGRES DO MARANHÃO,0,2106672
1244,8338,MA,MIRADOR,0,2106706
1245,9695,MA,MIRANDA DO NORTE,0,2106755
1246,8354,MA,MIRINZAL,0,2106805
1247,8397,MA,MONTES ALTOS,0,2107001
1248,8370,MA,MONÇÃO,0,2106904
1249,8419,MA,MORROS,0,2107100
1250,8435,MA,NINA RODRIGUES,0,2107209
1251,7986,MA,NOVA COLINAS,0,2107258
1252,8451,MA,NOVA IORQUE,0,2107308
1253,8001,MA,NOVA OLINDA DO MARANHÃO,0,2107357
1254,8478,MA,OLHO D'ÁGUA DAS CUNHÃS,0,2107407
1255,8028,MA,OLINDA NOVA DO MARANHÃO,0,2107456
1256,8516,MA,PALMEIRÂNDIA,0,2107605
1257,8532,MA,PARAIBANO,0,2107704
1258,8559,MA,PARNARAMA,0,2107803
1259,8575,MA,PASSAGEM FRANCA,0,2107902
1260,8591,MA,PASTOS BONS,0,2108009
1261,8044,MA,PAULINO NEVES,0,2108058
1262,9598,MA,PAULO RAMOS,0,2108108
1263,8494,MA,PAÇO DO LUMIAR,0,2107506
1264,8613,MA,PEDREIRAS,0,2108207
1265,8060,MA,PEDRO DO ROSÁRIO,0,2108256
1266,8630,MA,PENALVA,0,2108306
1267,8656,MA,PERI MIRIM,0,2108405
1268,8087,MA,PERITORÓ,0,2108454
1269,8672,MA,PINDARÉ-MIRIM,0,2108504
